url,title,ingredients,cooking_time,nutrition_facts,publish_date,scraped_date,category
https://www.allrecipes.com/recipe/214176/shrimp-po-boys/,Shrimp Po' Boys,½ cup mayonnaise; tablespoons kikkoman ponzu lime; tablespoon horseradish; teaspoon pickle relish; teaspoon minced garlic; ½ teaspoon cayenne pepper; tablespoons melted butter; teaspoon minced garlic; french rolls; split and hinged; cups vegetable oil for frying; or as needed; ¾ cup all-purpose flour; tablespoons creole seasoning; large eggs; beaten; cups kikkoman panko bread crumbs; pounds jumbo shrimp; peeled and deveined; cups shredded lettuce,45 min,Calories: 1257; Fat: 1470g; Carb: 12746g; Protein: 73146g,3/8/2024,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/231510/amazing-muffin-cups/,Amazing Muffin Cups,links johnsonville® original breakfast sausage; cups frozen country style shredded hash brown potatoes; thawed; tablespoons butter; melted; ⅛ teaspoon salt; ⅛ teaspoon pepper; cups shredded 4-cheese mexican blend cheese; large eggs; lightly beaten; ¼ cup chopped red bell pepper; teaspoon chopped fresh chives; or to taste,50 min,Calories: 224; Fat: 947g; Carb: 93g; Protein: 1122g,25/10/2023,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/216828/philadelphia-marble-brownies/,Philadelphia Marble Brownies,package brownie mix; ½ cup vegetable oil; large eggs; divided; tablespoons water; package philadelphia cream cheese; softened; ⅓ cup white sugar; ½ teaspoon vanilla,50 min,Calories: 106; Fat: 28g; Carb: 166g; Protein: 13g,1/11/2023,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/237083/oven-baked-sweet-potato-fries/,Baked Sweet Potato Fries,large sweet potatoes; tablespoons soybean oil; ½ teaspoon sea salt; ½ teaspoon freshly ground black pepper; ¼ teaspoon garlic powder; ¼ teaspoon paprika,35 min,Calories: 120; Fat: 28g; Carb: 104g; Protein: 12g,17/8/2023,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/178992/shepherds-pie/,Simple Shepherd's Pie,pound ground beef; medium onion; chopped; can campbell's® condensed cream of mushroom soup; tablespoon ketchup; ⅛ teaspoon ground black pepper; cup frozen peas and carrots; cup milk; tablespoons butter; ⅓ cups instant mashed potato flakes or buds,35 min,Calories: 474; Fat: 1262g; Carb: 2911g; Protein: 2449g,22/4/2022,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/151689/campbells-cheesy-chicken-and-rice-casserole/,Campbell's Cheesy Chicken and Rice Casserole,cups fresh or frozen vegetables; can campbell's® condensed cream of chicken soup; ⅓ cups water; ¾ cup uncooked regular long-grain white rice; ½ teaspoon onion powder; skinless; boneless chicken breasts; ½ cup shredded cheddar cheese,50 min,Calories: not found; Fat: not found; Carb: not found; Protein: not found,15/9/2022,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/63952/easy-homemade-vanilla-ice-cream/,Easy Homemade Vanilla Ice Cream,cups half-and-half or light cream; can eagle brand sweetened condensed milk; tablespoons vanilla extract,25 min,Calories: 263; Fat: 841g; Carb: 145g; Protein: 48g,27/6/2023,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/178993/tater-tot-casserole/,Campbell's Tater Tot Casserole,pound ground beef; medium onion; chopped; can campbell's® condensed cream of mushroom soup; tablespoon ketchup; tablespoon worcestershire sauce; cups frozen tater tots,40 min,Calories: 356; Fat: 632g; Carb: 2710g; Protein: 1836g,23/8/2022,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/179365/oven-baked-chicken/,Oven-Baked Chicken,tablespoon butter or margarine; ⅔ cup original bisquick® mix; ½ teaspoons paprika; ¼ teaspoons salt; ¼ teaspoon pepper; cut-up whole chicken,1 hr,Calories: 344; Fat: 525g; Carb: 104g; Protein: 4079g,6/11/2023,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/239100/sausage-and-shrimp-gumbo/,Sausage and Shrimp Gumbo,package hillshire farm smoked sausage; ¼ cup cooking oil; ¼ cup flour; onion; chopped; green bell pepper; seeded; chopped; red bell pepper; seeded; chopped; cup chopped celery; cup frozen sliced okra; cloves garlic; chopped; teaspoons cajun seasoning; cups chicken broth; ½ teaspoon hot pepper sauce; ½ teaspoon ground black pepper; salt to taste; ½ pound large raw shrimp; peeled; deveined; cups hot cooked long-grain white rice,1 hr 5 min,Calories: 486; Fat: 944g; Carb: 3613g; Protein: 1837g,26/11/2024,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/261437/baileys-flat-white-martini/,Baileys Flat White Martini,ounces baileys® original irish cream; ounce vodka; ounce brewed espresso; ice cubes,5 min,Calories: 285; Fat: 00g; Carb: 2810g; Protein: not found,20/11/2024,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/239552/nestle-toll-house-chocolate-chip-pie/,Nestle Toll House Chocolate Chip Pie,large eggs; ½ cup all-purpose flour; ½ cup granulated sugar; ½ cup packed brown sugar; ¾ cup butter; softened; cup nestle toll house semi-sweet chocolate morsels; cup chopped nuts; frozen deep-dish pie crust; thawed; cup whipped cream; or to taste,1 hr 10 min,Calories: 585; Fat: 1784g; Carb: 5620g; Protein: 714g,23/6/2023,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/232893/chocolate-flan-cake/,Chocolate Flan Cake,crisco original no-stick cooking spray; ½ cup smucker's caramel flavored topping; package devil's food cake mix; cup water; large eggs; ½ cup crisco pure vegetable oil; can eagle brand sweetened condensed milk; can pet evaporated milk; large eggs; at room temperature; ounces cream cheese; softened; teaspoon vanilla extract,7 hr 30 min,Calories: 365; Fat: 630g; Carb: 3513g; Protein: 613g,5/12/2024,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/151595/campbells-green-bean-casserole/,Campbell's Green Bean Casserole,⅔ cups french's french fried onions; cups cooked cut green beans; cans campbell's condensed cream of mushroom soup or campbell's condensed 98% fat free cream of mushroom soup; cup milk; teaspoons soy sauce; ¼ teaspoon ground black pepper,40 min,Calories: not found; Fat: not found; Carb: not found; Protein: not found,1/7/2024,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/245514/30-minute-chili-from-rotel/,30-Minute Chili,pound ground chuck beef; ¾ cup chopped yellow onion; package chili seasoning mix; can beans in chili-seasoned sauce; undrained; can diced tomatoes; undrained; can diced tomatoes and green chiles; undrained; can tomato sauce; cup water,20 min,Calories: 200; Fat: 314g; Carb: 197g; Protein: 1631g,18/11/2023,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/266408/quick-and-easy-buffalo-chicken-dip/,Quick and Easy Buffalo Chicken Dip,bag tyson grilled & ready® pulled chicken breast; thawed; package cream cheese; softened; cup sour cream; ½ cup buffalo sauce; package tortilla chips,15 min,Calories: 192; Fat: 524g; Carb: 135g; Protein: 919g,14/1/2022,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/177715/ultra-creamy-mashed-potatoes-from-swanson/,Ultra Creamy Mashed Potatoes from Swanson,yukon gold potatoes; peeled and cut into 1-inch pieces; cups swanson chicken broth; ½ cup light cream; tablespoons butter; salt and ground black pepper to taste,30 min,Calories: 173; Fat: 525g; Carb: 238g; Protein: 37g,12/5/2023,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/238411/slow-cooker-chicken-gumbo-with-shrimp/,Slow Cooker Chicken Gumbo with Shrimp,reynolds® slow cooker liner; cans stewed tomatoes; undrained; pound skinless; boneless chicken thighs; cut up; can reduced-sodium chicken broth; green sweet pepper; chopped; large onion; chopped; stalks celery; chopped; cloves garlic; minced; tablespoon cajun seasoning; ¼ teaspoon ground black pepper; ¼ teaspoon cayenne pepper; pound fresh or frozen medium shrimp; peeled and deveined; cups hot cooked white or brown rice,6 hr 20 min,Calories: 282; Fat: 210g; Carb: 3212g; Protein: 2245g,7/11/2022,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/232598/angel-lush-with-pineapple-from-dole/,Pineapple Lush Cake,can dole crushed pineapple; undrained; package instant vanilla pudding mix; cup thawed whipped topping; round angel food cake; cut horizontally into 3 layers; ½ cups seasonal berries; or to taste,1 hr 15 min,Calories: 157; Fat: 28g; Carb: 3312g; Protein: 24g,16/11/2024,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/150439/stir-fried-rice/,Stir-Fried Rice,tablespoon oil; large eggs; lightly beaten; package frozen stir-fry vegetables; thawed; can chicken broth; tablespoons soy sauce; cups minute® white rice; uncooked,20 min,Calories: 382; Fat: 210g; Carb: 6022g; Protein: 1428g,7/11/2023,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/217814/great-canadian-heinz-ketchup-cake/,Great Canadian Heinz Ketchup Cake,cups all-purpose flour; teaspoons baking powder; ½ teaspoons cinnamon; teaspoon baking soda; ½ teaspoon ground nutmeg; ½ teaspoon ground ginger; ½ cup heinz tomato ketchup; ½ cup water; tablespoons red food coloring; cup unsalted butter; softened; ½ cups packed dark brown sugar; eggs; ounces brick-style cream cheese; softened; ¾ cup unsalted butter; softened; teaspoon vanilla extract; cups powdered sugar,1 hr 30 min,Calories: 624; Fat: 1890g; Carb: 8932g; Protein: 510g,30/10/2023,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/232936/eagle-brand-lemon-cream-pie/,Eagle Brand Lemon Cream Pie,large egg yolks; can eagle brand® sweetened condensed milk; ½ cup santa cruz organic® pure lemon juice; prepared graham cracker or baked pie crust; frozen whipped topping; thawed or whipped cream; ¼ teaspoon grated lemon peel,4 hr 45 min,Calories: 410; Fat: 734g; Carb: 3713g; Protein: 49g,21/11/2024,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/216320/broccoli-rice-casserole/,Campbell's Broccoli Rice Casserole,½ cup butter; large onion; chopped; package frozen chopped broccoli; ½ cups cooked regular long-grain white rice; can campbell's condensed cream of chicken soup; jar pasteurized process cheese sauce; ⅓ cup milk,55 min,Calories: 252; Fat: 840g; Carb: 2710g; Protein: 612g,4/3/2024,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/84071/jimmy-dean-sausage-cheese-balls/,Jimmy Dean Sausage Cheese Balls,packages regular flavor jimmy dean pork sausage; cups shredded sharp cheddar cheese; ½ cups all-purpose baking mix; ½ cup finely chopped onion; ½ cup finely chopped celery; teaspoons minced garlic; teaspoons black pepper,40 min,Calories: not found; Fat: not found; Carb: not found; Protein: not found,19/9/2022,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/87605/original-chex-party-mix/,Original Chex Party Mix,cups corn chex® cereal; cups rice chex® cereal; cups wheat chex® cereal; cup mixed nuts; cup bite-size pretzels; cup garlic-flavor bite-size bagel chips or regular-size bagel chips; broken into 1-inch pieces; tablespoons butter; tablespoons worcestershire sauce; ½ teaspoons seasoned salt; ¾ teaspoon garlic powder; ½ teaspoon onion powder,15 min,Calories: 146; Fat: 313g; Carb: 197g; Protein: 36g,3/4/2023,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/258600/bacon-cheddar-green-bean-casserole/,Bacon & Cheddar Green Bean Casserole,cans del monte green beans; any style; drained; cans campbell's condensed cream of mushroom soup; ⅔ cups french's french fried onions; divided; cup milk; ½ cup shredded cheddar cheese; divided; slices cooked bacon; divided; ¼ teaspoon ground black pepper,40 min,Calories: 195; Fat: 526g; Carb: 145g; Protein: 510g,13/9/2023,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/84065/jimmy-dean-breakfast-casserole/,Jimmy Dean Breakfast Casserole,cooking spray; package regular flavor jimmy dean pork sausage; large eggs; lightly beaten; cups milk; teaspoons dry mustard; teaspoon salt; cups cubed bread; cups shredded sharp cheddar cheese; medium tomato; seeded and chopped; ½ cup sliced mushrooms; ½ cup thin-sliced green onion; ½ teaspoon black pepper,1 hr 20 min,Calories: not found; Fat: not found; Carb: not found; Protein: not found,19/11/2024,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/149064/kelloggs-chocolate-scotcheroos/,Chocolate Scotcheroos,cooking spray; cup light corn syrup; cup sugar; cup peanut butter; cups kellogg's rice krispies cereal; cup semisweet chocolate chips; cup butterscotch chips,45 min,Calories: 235; Fat: 420g; Carb: 3713g; Protein: 37g,20/9/2023,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/236064/our-best-cheesecake/,Our Best Cheesecake,¾ cups honey maid graham cracker crumbs; ⅓ cup butter; melted; ¼ cups sugar; divided; packages philadelphia cream cheese; softened; cup breakstone's or knudsen sour cream; teaspoons vanilla; large eggs; can cherry pie filling,5 hr 15 min,Calories: 341; Fat: 1156g; Carb: 3613g; Protein: 510g,28/11/2023,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/151559/campbells-kitchen-chicken-broccoli-divan/,Campbell's Kitchen Chicken Broccoli Divan,pound fresh broccoli; cut into spears; ½ cups cubed cooked chicken or turkey; can campbell's condensed broccoli cheese soup; ⅓ cup milk; ½ cup shredded cheddar cheese; tablespoons dry bread crumbs; tablespoon butter or margarine; melted,40 min,Calories: not found; Fat: not found; Carb: not found; Protein: not found,7/8/2024,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/246889/super-easy-peanut-butter-cookies/,Super Easy Peanut Butter Cookies,cup kraft smooth peanut butter; ½ cup white sugar; large egg,30 min,Calories: 79; Fat: 16g; Carb: 72g; Protein: 25g,22/9/2022,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/269573/overnight-chia-oats/,Overnight Chia Oats,cup almond breeze vanilla almondmilk; ½ cup rolled oats; ½ medium banana; mashed; tablespoon chia seeds,8 hr 5 min,Calories: 338; Fat: 14g; Carb: 6022g; Protein: 917g,5/12/2023,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/219874/italian-turkey-meatballs/,Italian Turkey Meatballs,teaspoons melt® organic buttery spread; softened; ½ pounds ground lean turkey; ⅔ cup dry italian bread crumbs; ⅓ cup chopped fresh parsley; ¼ cup shredded parmesan cheese; ¼ cup tomato sauce; cloves garlic; minced; tablespoons chopped fresh oregano; teaspoons chopped fresh rosemary; teaspoon dry mustard; ½ teaspoon cayenne pepper; ¼ teaspoon salt,45 min,Calories: 253; Fat: 418g; Carb: 114g; Protein: 2347g,30/12/2022,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/234271/brined-and-roasted-whole-turkey/,Brined and Roasted Whole Turkey,gallons cool water; cup morton® coarse kosher salt; cup sugar; fresh; whole; bone-in skin-on turkey; rinsed and patted dry; tablespoons unsalted butter; softened; ½ teaspoon ground black pepper; tablespoons unsalted butter; melted; cup dry white wine,11 hr 10 min,Calories: 985; Fat: 1784g; Carb: 218g; Protein: 109218g,3/11/2023,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/63971/sweet-potato-pie-from-eagle-brand/,Sweet Potato Pie from Eagle Brand,pound sweet potatoes; peeled and cut into chunks; ¼ cup butter or margarine; can eagle brand® sweetened condensed milk; large eggs; teaspoon grated orange zest; teaspoon vanilla extract; teaspoon ground cinnamon; teaspoon ground nutmeg; ¼ teaspoon salt; pie shell; unbaked,1 hr 5 min,Calories: 461; Fat: 947g; Carb: 3814g; Protein: 612g,16/12/2022,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/229544/chex-muddy-buddies/,Chex Muddy Buddies,cups rice chex cereal; cups corn chex cereal; cups chocolate chex cereal; cup semisweet chocolate chips; ½ cup peanut butter; ¼ cup butter or margarine; teaspoon vanilla; ½ cups powdered sugar,15 min,Calories: 206; Fat: 420g; Carb: 3111g; Protein: 36g,25/11/2024,2025-03-22,trusted_brands_and_tips
https://www.allrecipes.com/recipe/235153/easy-baked-chicken-thighs/,Easy Baked Chicken Thighs,chicken thighs; teaspoons garlic powder; teaspoons onion flakes,35 min,Calories: 162; Fat: 211g; Carb: 31g; Protein: 2039g,24/3/2024,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/14746/mushroom-pork-chops/,Mushroom Pork Chops,pork chops; salt and ground black pepper to taste; pinch garlic salt; or to taste; ½ pound fresh mushrooms; sliced; onion; chopped; can condensed cream of mushroom soup,40 min,Calories: 210; Fat: 211g; Carb: 103g; Protein: 2447g,2/12/2024,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/231367/easy-crispy-baked-chicken/,Easy Crispy Baked Chicken,cups crushed saltine crackers; teaspoon seasoned salt; pinch garlic powder; or to taste; skinless; boneless chicken breast halves; ½ cup margarine; melted,1 hr,Calories: 365; Fat: 419g; Carb: 176g; Protein: 2754g,8/3/2024,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/260193/instant-pot-salsa-chicken/,Instant Pot Salsa Chicken,pound frozen skinless; boneless chicken breast halves; packet taco seasoning mix; ½ cup salsa; ½ cup low-sodium chicken broth,50 min,Calories: 300; Fat: 17g; Carb: 145g; Protein: 4692g,6/12/2023,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/245210/prosciutto-wrapped-pork-tenderloin-with-crispy-sage/,Prosciutto-Wrapped Pork Tenderloin with Crispy Sage,pound pork tenderloin; salt and ground black pepper to taste; bunch fresh sage; leaves removed and stems discarded; divided; ounces prosciutto; tablespoon olive oil; or more as needed,50 min,Calories: 294; Fat: 733g; Carb: 10g; Protein: 2652g,2/12/2024,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/239137/three-ingredient-baked-chicken-breasts/,Three-Ingredient Baked Chicken Breasts,¼ cup butter; melted; teaspoon salt; skinless; boneless chicken breast halves,40 min,Calories: 227; Fat: 841g; Carb: not found; Protein: 2447g,21/5/2024,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/214002/brown-sugar-and-pineapple-glazed-ham/,Brown Sugar and Pineapple Glazed Ham,fully-cooked; bone-in ham; fresh pineapple; cans pineapple juice; cup brown sugar,1 hr 50 min,Calories: 396; Fat: 945g; Carb: 166g; Protein: 2448g,28/10/2024,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/16448/simple-bbq-ribs/,Simple BBQ Ribs,½ pounds country-style pork ribs; tablespoons kosher salt; tablespoon garlic powder; teaspoon ground black pepper; cup barbeque sauce,1 hr 50 min,Calories: 441; Fat: 839g; Carb: 259g; Protein: 3367g,6/3/2023,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/279620/sous-vide-poached-eggs/,"Sous Vide ""Poached"" Eggs",large cold eggs; pinch salt and freshly ground black pepper,40 min,Calories: 72; Fat: 28g; Carb: 00g; Protein: 613g,11/1/2024,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/280052/bbq-chicken-breasts-in-the-oven/,BBQ Chicken Breasts in the Oven,whole skin-on; bone-in chicken breasts; cup barbecue sauce; kosher salt and coarsely ground black pepper to taste,55 min,Calories: 476; Fat: 422g; Carb: 238g; Protein: 58116g,13/11/2024,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/25473/the-perfect-basic-burger/,The Perfect Basic Burger,large egg; ½ teaspoon salt; ½ teaspoon ground black pepper; pound ground beef; ½ cup fine dry bread crumbs,20 min,Calories: 317; Fat: 734g; Carb: 104g; Protein: 2755g,6/8/2024,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/85127/kielbasa-with-peppers-and-potatoes/,Kielbasa with Peppers and Potatoes,tablespoon vegetable oil; package smoked kielbasa sausage; diced; medium red potatoes; diced; red bell pepper; sliced; yellow bell pepper; sliced,40 min,Calories: 404; Fat: 737g; Carb: 3613g; Protein: 1327g,14/7/2022,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/281393/smoked-chicken-drumsticks/,Smoked Chicken Drumsticks,chicken drumsticks; ¼ cup vegetable oil; or as needed; ⅓ cup bbq rub,10 hr 10 min,Calories: 165; Fat: 29g; Carb: 11g; Protein: 2039g,6/5/2024,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/272293/fluffy-microwave-scrambled-eggs/,Fluffy Microwave Scrambled Eggs,eggs; ¼ cup milk; ⅛ teaspoon salt,10 min,Calories: 141; Fat: 316g; Carb: 21g; Protein: 1224g,19/2/2023,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/277019/baked-pork-chops-with-cream-of-mushroom-soup/,Baked Pork Chops with Cream of Mushroom Soup,½  yellow onion; sliced; boneless pork chops; ounces condensed cream of mushroom soup; ¼ cup water; cubes beef bouillon,1 hr 10 min,Calories: 419; Fat: 628g; Carb: 145g; Protein: 4488g,30/9/2024,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/240208/simple-baked-chicken-breasts/,Simple Baked Chicken Breasts,skinless; boneless chicken breast halves; tablespoons olive oil; ½ teaspoon coarse sea salt; or to taste; pinch creole seasoning; or more to taste; tablespoon chicken broth; or more to taste,35 min,Calories: 191; Fat: 29g; Carb: 00g; Protein: 2549g,17/11/2023,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/221071/simply-roasted-artichokes/,Simply Roasted Artichokes,large whole artichokes; top 1 inch and stems removed; ¼ cup fresh lemon juice; ¼ cup olive oil; cloves garlic; cloves peeled and crushed; kosher salt,1 hr 25 min,Calories: 204; Fat: 210g; Carb: 197g; Protein: 611g,16/11/2024,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/257865/easy-chorizo-street-tacos/,Easy Chorizo Street Tacos,chorizo sausage link; casing removed and meat crumbled; tablespoons chipotle peppers in adobo sauce; corn tortillas; tablespoons chopped onion; or to taste; tablespoons chopped fresh cilantro; or to taste,20 min,Calories: 262; Fat: 523g; Carb: 269g; Protein: 1021g,9/3/2023,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/8495583/pan-fried-pork-chops/,Pan-Fried Pork Chops,boneless pork chops; inch thick; salt and freshly ground black pepper to taste; tablespoons all-purpose flour; ½ cup cooking oil,15 min,Calories: not found; Fat: not found; Carb: not found; Protein: not found,13/11/2024,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/228630/slow-cooker-pork-and-sauerkraut/,Slow Cooker Pork and Sauerkraut,whole pork tenderloin; bag baby potatoes; unpeeled; can sauerkraut; undrained; cup water; or more as needed; ¼ cup butter; cubed; salt and ground black pepper to taste,8 hr 10 min,Calories: 358; Fat: 842g; Carb: 3613g; Protein: 2245g,13/11/2024,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/258968/scrambled-eggs-with-chorizo/,Scrambled Eggs with Chorizo,cooking spray; ¼ cup mexican-style chorizo; or more to taste; large eggs; salt to taste,15 min,Calories: 232; Fat: 526g; Carb: 10g; Protein: 2039g,13/11/2024,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/228109/slow-cooker-chicken-with-stuffing/,Slow Cooker Chicken with Stuffing,skinless; boneless chicken breasts; cup chicken broth; can cream of chicken soup; box stuffing mix; ½ cup water,7 hr 5 min,Calories: 356; Fat: 212g; Carb: 3814g; Protein: 3059g,6/9/2022,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/265505/maple-and-brown-sugar-oatmeal/,Maple and Brown Sugar Oatmeal,½ cups water; ¾ cup quick-cooking oats; tablespoon packed dark brown sugar; tablespoon maple syrup,10 min,Calories: 334; Fat: 14g; Carb: 6825g; Protein: 816g,7/2/2023,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/228498/slow-cooker-baby-back-ribs/,Slow Cooker Baby Back Ribs,pounds baby back ribs; trimmed; salt and ground black pepper; to taste; ½ cup water; ½  onion; sliced; clove garlic; minced; bottle barbeque sauce,4 hr 25 min,Calories: 501; Fat: 1155g; Carb: 3212g; Protein: 2449g,11/10/2024,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/229324/ground-beef-and-cabbage/,Ground Beef and Cabbage,large head cabbage; finely chopped; can diced tomatoes with juice; onion; halved and thinly sliced; tablespoon italian seasoning; salt and ground black pepper to taste; pound lean ground beef,1 hr,Calories: 193; Fat: 418g; Carb: 42g; Protein: 2245g,17/1/2025,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/246721/mississippi-roast-slow-cooker-pepperoncini-pot-roast/,Mississippi Roast (Slow Cooker Pepperoncini Pot Roast),beef chuck roast; ¼ cup butter; pepperoncini peppers; packet ranch dressing mix; packet dry au jus mix,8 hr 10 min,Calories: 537; Fat: 1787g; Carb: 62g; Protein: 3773g,20/8/2024,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/229032/parchment-baked-salmon/,Parchment Baked Salmon,salmon fillet; salt and ground black pepper to taste; ¼ cup chopped basil leaves; olive oil cooking spray; lemon; thinly sliced,40 min,Calories: 175; Fat: 17g; Carb: 62g; Protein: 2550g,18/11/2024,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/215412/simple-deep-fried-turkey/,Simple Deep Fried Turkey,½ gallons peanut oil for frying; whole turkey; neck and giblets removed; tablespoon salt; or to taste; tablespoon ground black pepper; or to taste,1 hr,Calories: 568; Fat: 839g; Carb: 00g; Protein: 77153g,3/3/2023,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/241160/creamy-cottage-cheese-scrambled-eggs/,Creamy Cottage Cheese Scrambled Eggs,tablespoon butter; large eggs; beaten; ¼ cup cottage cheese; teaspoon chopped fresh chives; or to taste; ground black pepper to taste,10 min,Calories: 224; Fat: 838g; Carb: 21g; Protein: 1632g,21/3/2025,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/262696/cheese-omelette/,Cheese Omelette,large eggs; tablespoon milk; or as needed; salt and freshly ground white pepper to taste; tablespoons butter; ¼ cup shredded emmentaler cheese,10 min,Calories: 509; Fat: 24121g; Carb: 21g; Protein: 2651g,14/11/2024,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/235851/how-to-cook-trout/,How to Cook Trout,¼ cup butter; whole trout; butterflied and deboned; salt and freshly ground black pepper to taste; tablespoons freshly squeezed lemon juice; tablespoons chopped fresh flat-leaf parsley,25 min,Calories: 470; Fat: 1787g; Carb: 21g; Protein: 4081g,15/11/2024,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/23157/turkey-in-a-bag/,Turkey in a Bag,whole turkey; salt and ground black pepper to taste; tablespoons all-purpose flour; stalks celery; cut into 1-inch pieces; large onions; quartered; large turkey bag,3 hr 15 min,Calories: 744; Fat: 1052g; Carb: 41g; Protein: 93186g,21/11/2024,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/16700/salsa-chicken/,Salsa Chicken,skinless; boneless chicken breast halves; teaspoons taco seasoning mix; cup salsa; cup shredded cheddar cheese; tablespoons sour cream,35 min,Calories: 287; Fat: 737g; Carb: 72g; Protein: 3671g,3/4/2024,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/235158/worlds-best-honey-garlic-pork-chops/,World's Best Honey Garlic Pork Chops,½ cup ketchup; ⅔ tablespoons honey; tablespoons low-sodium soy sauce; cloves garlic; crushed; pork chops,30 min,Calories: 290; Fat: 420g; Carb: 145g; Protein: 3060g,14/8/2023,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/236432/brown-sugar-ham-steak/,Brown Sugar Ham Steak,bone-in fully cooked ham steak; tablespoons butter; cubed; tablespoons brown sugar,25 min,Calories: 521; Fat: 20100g; Carb: 3312g; Protein: 2245g,2/5/2024,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/16824/easy-breaded-shrimp/,Easy Breaded Shrimp,quart vegetable oil for frying; cups shrimp; peeled and deveined; large egg; beaten; cups dry bread crumbs,25 min,Calories: 281; Fat: 211g; Carb: 207g; Protein: 1735g,27/11/2022,2025-03-22,main_dishes
https://www.allrecipes.com/recipe/258426/pan-fried-shrimp/,Pan-Fried Shrimp,tablespoons butter; divided; pound peeled and deveined bay shrimp; tablespoon lemon juice; divided; pinch garlic salt; or to taste; salt and ground black pepper to taste,10 min,Calories: 292; Fat: 1574g; Carb: 00g; Protein: 1938g,13/11/2024,2025-03-22,main_dishes
